Date,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Qtrly Revenue Growth,Gross Profit,EBITDA,Net Income Avl to Common,Diluted EPS,Qtrly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior month),Ticker
2008-01-23 19:18:18,-0.6515542976988393,-0.5604798427893702,-0.08090826747309487,-0.6661031974859295,-0.07193849755219785,-0.7987498352259973,-0.1505403627105693,-0.7805526454287428,-0.363833994166594,-1.11489907236528,-1.2177296712970564,-0.590556324302103,-0.14657269140594145,-0.30547205070575906,0.9533636045183148,-0.8064602451648616,-0.4644858132830319,-0.5587943623010255,-0.5290502882237238,-0.6014598177697635,-0.19260834238475305,-0.4750877136387424,-0.39637581496218544,-0.2123375393181188,-0.13897232722276512,-0.5006203921023505,-0.05441003051814772,-0.5977010779789177,-0.3101883460359093,-0.09752268816937104,-0.6881652567521649,-0.6551874174997018,-0.467429799626664,-0.5453094658373738,-0.5599650893756282,3.2704672904772933,-0.516958280366444,-0.22548772238852102,1.089402213186783,0.752733754967269,-0.1747407864393732,SJM
2011-08-16 15:42:33,-0.6195020531944461,-0.5404710215044094,-0.03480041133908239,0.12531812553867672,-0.07193849755219785,-0.7061512585335489,-0.09843035558874494,-0.684406037241282,0.27184845275909786,-1.0770095684954146,-1.214255490161035,-0.5265982539191439,-0.12446598349851505,-0.3713306766485568,0.951677344627024,-0.2953872904160389,-0.497266837293427,-0.5761392570696116,-0.5356215409233154,-0.5193226047589562,0.0032852763460292428,-0.4700064167477208,-0.3694840538973058,-0.2257649269033381,0.2881176314266932,-0.4816329910495769,-0.21276474713267365,-0.5772838500107002,-0.36243362467932144,-0.03899268686738338,-0.3476023352234169,-0.396329462602286,-0.5756287144702031,-0.5656477063860265,-0.6063998117513874,2.051176239934557,-0.013555906774575535,-0.28945839916473426,4.449040794584582,2.8782761669782757,-0.2626199881717428,KO
2013-05-14 09:51:37,-0.6146380939116781,-0.5232789760314089,-0.04709877831937826,-0.1424317514085068,-0.0909447056241128,-0.7232991431062245,-0.07918518250398028,-0.6877214375236083,0.2467528532409191,-1.0759570822768074,-1.2055700373209814,-0.4643687800330218,-0.09319793717900204,-0.33306499280037,1.86942429046206,-0.11429844818220418,-0.4842985201025015,-0.5639012368866432,-0.5269462676377757,-0.2783867799272545,-0.11449499909023547,-0.4733844324711528,-0.38140650954183375,-0.1972575501839494,0.5930463192493938,-0.5350350565105026,-0.2051775943859133,-0.5561534454168463,-0.3979170560919744,-0.3170101930518259,-0.24315290348669824,-0.2607077111129701,-0.6040488852128952,-0.5786633282506264,-0.6039494011007147,4.240244483473767,-1.8499472186020556,-0.6502864649024601,0.42576990081190935,0.44015398849506215,-0.6680530203186652,MAC
2011-03-12 05:47:25,-0.6217469574788004,-0.5426078859134829,-0.02007763509743787,0.0737036914283761,-0.06665899530999925,-0.7095808354480839,-0.10168723103385896,-0.6777752366766296,0.34713525131363393,-1.098059292867562,-1.2238094882850938,-0.6026564997799602,-0.13681387440176224,-0.38057170914250665,0.7484830277264787,0.054717804569374924,-0.497266837293427,-0.5800534076566145,-0.5409273319661411,-0.6096735390708443,-0.12853099046346908,-0.46874085029359,-0.36418518472196015,-0.2236991749671505,0.309433148242797,-0.499433679536552,-0.2311906895176629,-0.5765095439600093,-0.39014947958762897,0.26828981996805346,-0.4272697329381776,-0.509657227545413,-0.5653524444523578,-0.5638849523609927,-0.6045368283114925,5.526072562695505,-0.8893733016461427,-0.2555915702832096,2.49962087698339,2.1906006807394203,-0.2554028556623211,WEC
2011-06-29 09:02:27,-0.6167582812913461,-0.5400825007027596,-0.02091515829681285,0.19843857386160227,-0.07299439800063758,-0.6992921047044786,-0.09635779848730874,-0.6810906369589558,0.3264041038855733,-1.0938493479931326,-1.2203353071490723,-0.5559843943653684,-0.13527038803885633,-0.3743242505550476,0.8741093896276456,0.07483878703980101,-0.497266837293427,-0.5778107505606278,-0.5391739814778509,-0.574080746766161,-0.07787936942093038,-0.4697685283164933,-0.3688216952503876,-0.22845040442038195,0.2659553338055662,-0.5053672423655438,-0.21746155597590616,-0.5679412362148641,-0.3454978099043417,0.25365731964255644,-0.3997510325825064,-0.42977044242156937,-0.5802415070600849,-0.564518691723467,-0.6052305518746965,2.051176239934557,-0.013555906774575535,-0.2639537502539564,4.407563775061154,3.0658240268616,-0.24309127667566066,RTN
2012-07-28 07:42:49,-0.6236177110490957,-0.533866167876364,-0.041280196092141515,-0.09941972298325644,-0.09411240696943196,-0.7335878738498299,-0.07977734167581918,-0.6910368378059345,0.240206175105742,-1.081219513369844,-1.2159925807290457,-0.4972121134729196,-0.1101762871709669,-0.3507661254648374,1.3993793457647403,0.08691137652205669,-0.4911429097310455,-0.5706040097802662,-0.5321148399467351,-0.4125442278449066,-0.12792072996898068,-0.4718809775857944,-0.3721334884849787,-0.204487681960606,0.6508902080339163,-0.5231679308525191,-0.2796039499017525,-0.5643855413241915,-0.3791627600641588,-0.4340701956558017,-0.3369597439256435,-0.3757384889172644,-0.5922774237097536,-0.5789988373248776,-0.5871769555967961,1.9871343498310157,-0.1265646028870356,-0.4161454257215488,4.449040794584582,3.6701449087078655,-0.4090853243923587,CERN
2011-06-22 11:44:19,-0.6201256377178778,-0.5427050161138953,-0.025984377661450942,0.10703801345794517,-0.07299439800063758,-0.7061512585335489,-0.09991075351834222,-0.6877214375236083,0.2773040178717453,-1.0938493479931326,-1.2203353071490723,-0.5559843943653684,-0.13527038803885633,-0.3743242505550476,0.8741093896276456,0.07483878703980101,-0.497266837293427,-0.5778107505606278,-0.5391739814778509,-0.574080746766161,-0.07787936942093038,-0.4697685283164933,-0.3688216952503876,-0.22845040442038195,0.2659553338055662,-0.5053672423655438,-0.21746155597590616,-0.5679412362148641,-0.3454978099043417,0.25365731964255644,-0.4018795508420611,-0.43456984230304063,-0.5834729197417667,-0.564518691723467,-0.6052305518746965,2.051176239934557,-0.013555906774575535,-0.2455569543183134,7.228001102654368,3.211694584548629,-0.2125245978122277,LH
2011-05-22 03:33:08,-0.6229941265256639,-0.5448418805229688,-0.03030423416349034,0.02208925731807584,-0.07721799979439645,-0.7095808354480839,-0.10168723103385896,-0.6943522380882607,0.23693283603815354,-1.0938493479931326,-1.2203353071490723,-0.5559843943653684,-0.13527038803885633,-0.3743242505550476,0.8741093896276456,0.07483878703980101,-0.497266837293427,-0.5778107505606278,-0.5391739814778509,-0.574080746766161,-0.07787936942093038,-0.4697685283164933,-0.3688216952503876,-0.22845040442038195,0.2659553338055662,-0.5053672423655438,-0.21746155597590616,-0.5679412362148641,-0.3454978099043417,0.25365731964255644,-0.3970143662487933,-0.45330298377588,-0.5806883922899749,-0.564518691723467,-0.6052249573298321,2.051176239934557,-0.013555906774575535,-0.21001768944263932,4.531994833631441,3.482597048824543,-0.2511574835979554,CVX
2013-04-29 12:21:35,-0.28426301339752225,-0.28676693802713843,-0.06662629291533192,-0.4499677546490466,-0.05504409037716234,-0.414637220798063,-0.13395990589907975,-0.4490126171961196,-0.3489948570601926,-0.2392305384839437,-0.32486511933954604,-1.1644503612518973,-0.1397016875968765,-0.2085062872129047,0.4890097869541016,-0.6374439924132824,-0.1755805247518575,-0.2494252755617719,-0.1895406475868216,0.8030865247150424,-0.1221232552713407,-0.1314245703501023,0.2339246734451889,-0.16936989904541702,-0.0753849286331362,-0.9266502032239592,1.6948622291956332,-0.30161051948972745,0.5933559584853529,-0.4779676966322926,0.3657553557644784,0.26134314051028706,-0.5034948792440413,-0.44281410642408,-0.4237491110135817,-0.4905382556033711,0.28180773079208205,-0.6155834180238607,-0.4452475091801124,-0.5392626131178526,-0.6175330927527136,DOV
2008-10-29 00:05:16,-0.4012474699933237,-0.3980781476997848,-0.09029734333977238,-0.8951422488503876,-0.08672110383035392,-0.5449611435503978,-0.14461877099218018,-0.5915748293361475,-0.7207370638359962,0.04073079566561817,0.02776426596663014,-1.1074066768562851,-0.12810064493374507,-0.21475374580036374,-0.05335462883095381,-0.8306054241293729,0.3633251007377146,-0.17131025311729267,-0.09196288128198167,0.4044472509025905,-0.4068097759501879,0.046515976208142525,0.21789559418976803,-0.1594542897517166,-0.14138711248398675,-0.8578208744076548,0.7780090498271397,-0.2027846156515489,0.663240356591064,-0.6242926998872623,-0.2955585434071197,-0.23091737159062514,-0.24129289921502586,-0.33198960110398,-0.3081378413876703,-0.488874829886396,0.2997863869917917,-0.6197645080092342,-1.067402802031557,-0.6226172175104411,-0.6115895718626017,RHI
2012-03-23 18:46:44,-0.3982542642808512,-0.3714644727867786,-0.04723101882454274,-0.6058863576905792,0.02309254280737694,-0.5381019897213275,-0.1437305322344218,-0.5584208265128853,-0.07839882747287454,-0.7002195022339742,-0.9771426276275716,-1.3666961513817946,-0.1618581853869773,-0.2114998611193955,0.3644373374849914,-0.6092746169546861,-0.24366419000421655,-0.41489473170760427,-0.3618263912188045,-0.07851956160095662,-0.2505830893611527,-0.11334504957680468,0.2398859012674528,-0.15387675952401011,-0.06332560199608024,-0.9147830775659757,1.5138544422372089,-0.381078772060634,1.3293724917263523,-0.5511301982597774,-0.019506449214917745,-0.060526290250315425,-0.4357708642194759,-0.4340908704935502,-0.4146188137946372,-0.487211404169421,0.2612606951352712,-0.4579563255752829,-0.11343135299267555,-0.3725534043326757,-0.5071534190792059,CA
2013-02-06 06:58:34,-0.3138209198081885,-0.3093011445228225,-0.068609900492799,-0.5048080908912408,-0.05082048858340346,-0.4523625668579494,-0.1369207017582743,-0.4788512197370556,-0.3806371347135484,-0.2781725285724167,-0.3743722005278516,-1.1817363262202647,-0.1409464346637361,-0.2077253548894723,0.4793137925791795,-0.5328148835670669,-0.24366419000421655,-0.2611845262523387,-0.20326252097343966,0.7236872188045952,-0.3113040085627504,-0.11239349585189427,0.2677049644380179,-0.15904113936447908,-0.06913627027882632,-0.9266502032239592,1.6948622291956332,-0.27308345446427384,1.241645268572375,-0.5072326972832865,0.2305944462827565,0.15327923350167685,-0.4812745923617064,-0.4422922034196893,-0.42318406198226216,-0.4847162655939583,0.2561239362210683,-0.5779536081555,-0.3622934701332531,-0.4975853109215584,-0.5555506606129746,ETR
2007-07-12 08:30:58,-0.24323115175571125,-0.26772941874630185,-0.0849195627964172,-0.6585760925115107,-0.07405029844907729,-0.3666231439945712,-0.12981479169620735,-0.4191740146551835,-0.6083524225154571,0.4848799799179305,0.5237036231336909,-0.9639331676188366,-0.10166221723364728,-0.21176017189387294,-0.13920633554629838,-0.3477018448391468,0.329823614661157,-0.04615822791054637,0.07574890455446201,0.6607153554963097,-0.13188742318315538,0.022727133085382524,0.11854179715203568,-0.16379236881771053,-0.14143091149114312,-0.8673145749340416,0.6329136774821507,-0.08460106054609827,0.8520769216852196,0.10733231638758653,-0.0912679219656182,-0.10418534723660204,-0.4743327348632062,-0.28966220233972456,-0.2629898643307574,-0.4963602456127839,0.19448282925063567,-0.4976766804363304,-0.19638539203953467,-0.5392626131178526,-0.5470599164842433,VLO
2011-07-09 18:31:47,-0.3775512581029162,-0.3742812485987391,-0.08826965559391714,-0.5908321477417415,-0.02970247961460905,-0.5106653744050466,-0.14225013430482453,-0.5617362267952114,-0.6905132331119289,0.12598217937281544,0.09724788868705904,-1.0555487819511833,-0.1249140924425845,-0.21306172576626026,0.2442913202305195,-0.4925729186262146,-0.14532111797303127,-0.15451132355934016,-0.06146982931171921,1.0029537430413404,-0.06567415953116201,0.08648123265437932,0.5319860645583859,-0.15367018433039134,-0.06566154904442037,-0.8969823890790005,1.4267828321434357,-0.2802152207206373,0.5368536791658419,-0.9315752067226988,-0.007799598787366987,-0.015938317157937656,-0.4115864446735117,-0.4202071854685863,-0.39996670079438257,-0.4822211270184957,0.3331753199341094,-0.3141268300784374,0.1769077836713318,-0.20584419554749867,-0.30295102278321673,D
2008-09-19 22:31:43,-0.30995469576291146,-0.3234821537830375,-0.08941573997200923,-0.7026634216473923,-0.07405029844907729,-0.442073836114344,-0.13662462217235485,-0.4954282211486869,-0.6972781338516119,0.4259407516759176,0.5080698080215944,-0.9691189571093468,-0.109280069282828,-0.209807841085292,-0.06178592828740796,-0.7662182802240094,0.3633251007377146,-0.04783812086634162,0.0589777259708175,0.7921348963136013,-0.23227527452650015,0.07982035658000652,0.25061611134752804,-0.15924771455809786,-0.14142215168971184,-0.8542607367102597,0.8362855726527192,-0.0937704743042798,0.7420461672209083,-0.19995019044784995,-0.23996012609736625,-0.20481792539648255,-0.2957364943029421,-0.3286451614431908,-0.3047755199240761,-0.4897065427448835,0.2920812486204877,-0.6586486448732071,-0.9014947239378382,-0.6434558686085883,-0.6616849622221167,HAL
2008-06-22 13:58:48,-0.5990484808258837,-0.5511553435497768,-0.0628353984339504,-0.3177057672414018,-0.0212552760270913,-0.6238414125847057,-0.09428524138587256,-0.6777752366766296,-0.3361197233943445,-0.8002056930016749,-0.9076590049071428,0.374000520932792,-0.09439289436318724,-0.4004854833900325,0.4482655323307868,-0.4603793466735329,-0.4580016546875692,-0.5506645203414544,-0.4992997420689373,-0.17708421721392556,-0.15141575900678478,-0.4624206304527351,-0.3412675755385899,-0.2798876276314528,-0.1415885879169061,0.36983327491074175,-0.14856294704626488,-0.5429382825438049,-0.3031627336731543,-0.4779676966322926,-0.2516669765249169,-0.2580757821457117,-0.5868144680091374,-0.5560351051316882,-0.5452290582024053,-0.23686583376467085,0.0044227494251341285,-0.6849895117810595,-0.15490837251610504,-0.4767466598234113,-0.6952234015306055,PFG
2008-12-25 23:28:14,-0.6116448881992056,-0.5606741031901951,-0.07218039413223976,-0.4155581319088463,-0.025478877820850187,-0.6649963355591273,-0.10642450440857028,-0.7076138392175656,-0.4627979453100203,-0.8033631516574972,-0.9076590049071428,0.3515287664739146,-0.09518953248597738,-0.3980125310324966,0.5019939881170411,-0.4764761326498738,-0.4580016546875692,-0.5494323188583786,-0.4984779543183386,-0.14970514621032308,-0.15050036826505214,-0.4659499432184278,-0.3549121636651051,-0.2798876276314528,-0.1415885879169061,0.3348252542196902,-0.13674866634059532,-0.5510430254822865,-0.30220368182680996,-0.9901052080246868,-0.3433452987043075,-0.3204679806048377,-0.5272252057338269,-0.5583676920288627,-0.5477242252119943,-0.06719641063321237,-0.008419147860372723,-0.6946060187474183,-0.8600177044144085,-0.4975853109215584,-0.7211201711232361,AVY
2013-05-23 15:53:40,-0.5247172056328158,-0.4976366031225271,-0.03599057588556264,0.1704807553851894,0.03787514908553299,-0.5072357974905114,-0.048392905568356764,-0.5716824276421901,0.056899187320784576,-0.7675786202248462,-0.8928937350790516,0.08705350245789484,-0.08249311240400953,-0.373152852069899,0.8443890590436448,-0.5730568485079189,-0.4378287168350183,-0.5341671315690671,-0.4782839306510324,0.13229928512678216,-0.16026453617686684,-0.3976797696710062,-0.046915392848134695,-0.2713201280513084,-0.05526658467930677,-0.10188496999410368,-0.023085928463665827,-0.5155105283455822,-0.2478722795548381,-0.6828227011892504,0.2614579610462993,0.1580786333831481,-0.5852123844599819,-0.5607482087937875,-0.5490948887038088,-0.2717977738211476,0.04551682073875627,-0.5135648223807494,1.3797413498507909,0.10673557092470808,-0.5275312049881612,EOG
2006-05-13 05:53:41,-0.5904430144025251,-0.5443562295209066,-0.048685664381351926,-0.09619382085136273,0.06744036164184516,-0.5861160665248194,-0.08954796801116124,-0.6313596327240623,-0.0930197419747698,-0.8212554173738223,-0.9432693615513624,0.1216254323946296,-0.10674078526643442,-0.4127200897904731,0.28828162514456895,-0.2350243430047607,-0.4637653512168694,-0.5621012315845085,-0.5089919586376852,-0.3030279438304969,-0.13524385590284171,-0.4635006439305085,-0.3490834075722248,-0.2798876276314528,-0.14160026765214778,0.6671047726432294,-0.1669166669629648,-0.5630040163179588,-0.3055655674463209,-0.7267202021657412,-0.2404162371529851,-0.2461546921175412,-0.6113589184782146,-0.5511888629480605,-0.5392596788319312,-0.2975808724342614,-0.0495132191739945,-0.680808421795686,0.7575860569993466,-0.4767466598234113,-0.6973460875627884,EL
2011-11-28 08:47:19,-0.5788443422666939,-0.5390140684982229,-0.05481280778730578,-0.16501306633176313,0.009365836977660571,-0.6066935280120301,-0.08451461505053047,-0.6645136355473247,-0.24424800689735984,-0.8180979587180003,-0.9389266351313358,0.1717547308028946,-0.0938949955364434,-0.38330497227452,0.7179195671968323,-0.13844362714671546,-0.4569209615883254,-0.545975099155352,-0.4931279483501561,-0.05114049059735416,-0.10991804538157234,-0.4269010330092797,-0.17872476358485967,-0.2798876276314528,-0.0916489599572044,0.0761219148756492,-0.06860884494422763,-0.5402547007839105,-0.27288643337042057,-0.3901726946793107,-0.0531066303121737,-0.09567028293076606,-0.5560896668889451,-0.5603860720152307,-0.5488543232746332,-0.2867686052739234,-0.07776539320210979,-0.5553757222344835,0.4672469203353392,-0.039134986762321716,-0.5517298257550456,SPG
2007-02-20 08:05:48,-0.5782207577432623,-0.5364886832874997,-0.041897318449575706,0.13176992980246413,0.012533538322979734,-0.5621090281230735,-0.08155381919133592,-0.6147826313124312,-0.07359793017374464,-0.8159929862807855,-0.9137388218951804,0.2028694677459557,-0.10509771913817977,-0.4084249620115951,0.3376890399593906,-0.3718470238036581,-0.4637653512168694,-0.5565407859008262,-0.5059167343464842,-0.2646972444254534,-0.12761559972173647,-0.4573897659091338,-0.3232514203424144,-0.2798876276314528,-0.14160902745357906,0.6694781977748259,-0.14686490613224115,-0.5651904120874096,-0.3242440314676814,-0.3609076940283167,-0.18446661433040507,-0.2280408280487627,-0.6173680111767139,-0.5525308992450649,-0.5406303423237457,-0.29425402100031123,-0.0007140094890686845,-0.6661746068468791,1.918942603655376,-0.43506935762711707,-0.6531942180933853,APA
2012-01-01 13:32:03,-0.5651254827511949,-0.5284268766532678,-0.045864533604509865,0.02101395660744441,0.034707447740213844,-0.5723977588666789,-0.0720792724419133,-0.6346750330063885,-0.1231344613965844,-0.8180979587180003,-0.9389266351313358,0.1717547308028946,-0.0938949955364434,-0.38330497227452,0.7179195671968323,-0.13844362714671546,-0.4569209615883254,-0.545975099155352,-0.4931279483501561,-0.05114049059735416,-0.10991804538157234,-0.4269010330092797,-0.17872476358485967,-0.2798876276314528,-0.0916489599572044,0.0761219148756492,-0.06860884494422763,-0.5402547007839105,-0.27288643337042057,-0.3316426933773227,-0.02452367082672517,-0.08018834782924597,-0.5778457697582975,-0.5603860720152307,-0.5488543232746332,-0.2867686052739234,-0.07776539320210979,-0.5641560112037677,1.1308792327102128,-0.08081228895861592,-0.5568242722322844,DAL
2007-04-04 17:13:57,-0.578470191552635,-0.5343518188784262,-0.04423356737414803,-0.0327510789241185,-0.00013726705829691398,-0.5655386050376086,-0.07237535202783275,-0.6114672310301049,-0.06661480682955577,-0.8107305551877486,-0.908527550191148,0.3117710470466698,-0.10001915110539264,-0.4066027865902528,0.3592099318219897,-0.37587122029774334,-0.4558402684890816,-0.5551540342658172,-0.5043204230758409,-0.2455318947229317,-0.12700533922724805,-0.4648518502198812,-0.35371991810065234,-0.2796345730192698,-0.14154770884356013,0.7460211582688197,-0.19712076075482976,-0.5579975164059917,-0.3129182982682941,-0.6242926998872623,-0.16607013508711108,-0.2001733448660266,-0.6112502244577832,-0.5524829693773149,-0.5405799914199648,-0.1919533394063436,-0.031534562974284835,-0.6950241277459557,0.010999705577613391,-0.5184239620197055,-0.6952234015306055,SNA
2008-04-23 08:16:28,-0.5994226315399427,-0.551640994551839,-0.06362884146493722,-0.3359858793221332,-0.024422977372410462,-0.627270989499241,-0.09694995765914766,-0.6777752366766296,-0.34113884329798017,-0.8002056930016749,-0.9076590049071428,0.374000520932792,-0.09439289436318724,-0.4004854833900325,0.4482655323307868,-0.4603793466735329,-0.4580016546875692,-0.5506645203414544,-0.4992997420689373,-0.17708421721392556,-0.15141575900678478,-0.4624206304527351,-0.3417312265914326,-0.2798876276314528,-0.1415885879169061,0.36983327491074175,-0.1463230027796285,-0.5431624237690049,-0.3031627336731543,-0.5950276992362684,-0.2931730825862331,-0.23438842144038602,-0.5577301681522185,-0.5552415995433799,-0.5445297400943366,-0.2393609723401335,0.022401405624843797,-0.6983689997342544,-0.7355866458441197,-0.5184239620197055,-0.6897044178469302,FAST
2007-10-24 14:54:39,-0.14333291110194046,-0.1359237367866324,-0.0372689007688192,0.06940248858585116,-0.007528570197374934,-0.3940597593108522,-0.014047673601699805,-0.3992816129612261,-0.003221140220591179,-0.5560288902847638,-0.5862972498251594,-0.29323772684618554,-0.07124059891959877,-0.1055533759070686,-0.01840689258395127,-0.20283077105207892,-0.3121080862896569,-0.2393459178270004,-0.220033699557084,-0.19077375271572675,-0.11296934785401445,-0.3074620094585263,-0.24807371391719685,-0.12805486032166533,-0.13935775848574125,-0.482226347332476,-0.3379888967530129,-0.22417991442063911,0.010490340241975685,0.23902481931705946,-0.02148293045593273,-0.0464377293079322,-0.30694754731214924,-0.24558270063215765,-0.2604555355071166,-0.5021822356221967,0.06606385639556718,-0.4613011975635817,-0.5696785677504013,-0.5392626131178526,-0.3645089177165191,LNC
2008-12-08 16:08:40,-0.4379142399711123,-0.36631657216491975,-0.09122302687592368,-0.8134193948424119,-0.10044780966007028,-0.6649963355591273,-0.11145785736920104,-0.6578828349826722,-0.612498652001069,-0.5034045793543951,-0.6062737913572828,-0.27422316538098146,-0.03504335421532176,-0.05960852421179678,0.129794273611872,-0.3477018448391468,-0.27536452091536795,-0.20574805871109533,-0.15447363782101972,0.011831372710931487,-0.10656161266188603,-0.2598843232130063,-0.197535749157337,-0.10037378437675168,-0.13931979934620572,-0.4982469669707537,-0.2628760845600858,-0.19769049689700366,-0.022221505679846508,0.546307326152496,-0.4889967624652632,-0.24832216303175406,-0.06865464786487539,-0.25648940831575034,-0.23208559849898705,-0.5005188099052217,0.13797848119440545,-0.5340521633090791,-0.9014947239378382,-0.5809399153141469,-0.5555506606129746,GT
2007-03-08 11:41:19,-0.21916078915124465,-0.2213011829491596,-0.04216179945990465,-0.13167874430219426,-0.03709378275368709,-0.43521468228527377,-0.05757137273185992,-0.4589588180430982,-0.16743365011128253,-0.5907609354988073,-0.5889028856771754,-0.29150913034934883,-0.08926453644772572,-0.13444787187406693,-0.12008836402878847,-0.041862911288670236,-0.3121080862896569,-0.2561448473849529,-0.25967466711842524,-0.3112416651315775,-0.11418986884299127,-0.3617005717784191,-0.3052352651462389,-0.18568933934129891,-0.14061333002422408,-0.4317910632860459,-0.29871634896382976,-0.275121101966092,-0.011813191068357628,-0.3023776927263289,-0.2113771666119177,-0.2605528917619549,-0.3698315069839549,-0.21727212541439447,-0.1861879524302245,-0.5038456613391719,0.04551682073875627,-0.5336340543105418,-0.5696785677504013,-0.6017785664122939,-0.4702186821192245,TSN
2008-12-25 22:06:45,-0.3956352092824377,-0.3289214450061337,-0.08566892565901586,-0.592982749163004,-0.08460930293347449,-0.630700566413776,-0.09991075351834222,-0.6247288321594099,-0.5289193944753087,-0.5034045793543951,-0.6062737913572828,-0.27422316538098146,-0.03504335421532176,-0.05960852421179678,0.129794273611872,-0.3477018448391468,-0.27536452091536795,-0.20574805871109533,-0.15447363782101972,0.011831372710931487,-0.10656161266188603,-0.2598843232130063,-0.197535749157337,-0.10037378437675168,-0.13931979934620572,-0.4982469669707537,-0.2628760845600858,-0.19769049689700366,-0.022221505679846508,0.546307326152496,-0.4806347264455841,-0.2902782071568735,-0.04253564774306505,-0.25648940831575034,-0.23208559849898705,-0.5005188099052217,0.13797848119440545,-0.5164915853705108,-0.9429717434612676,-0.5809399153141469,-0.5360219491168925,CRM
2008-01-23 16:15:03,-0.18324232060157425,-0.17040495793304555,-0.043660525185102,-0.09404321943010006,-0.013863972888013259,-0.4317851053707386,-0.026779095796236437,-0.43575101606681466,-0.08680039774635175,-0.5560288902847638,-0.5862972498251594,-0.29323772684618554,-0.07124059891959877,-0.1055533759070686,-0.01840689258395127,-0.20283077105207892,-0.3121080862896569,-0.2393459178270004,-0.220033699557084,-0.19077375271572675,-0.11296934785401445,-0.3074620094585263,-0.24807371391719685,-0.12805486032166533,-0.13935775848574125,-0.482226347332476,-0.3379888967530129,-0.22417991442063911,0.010490340241975685,0.32681982127004106,-0.019658486233457336,-0.026311213675956138,-0.304159560103739,-0.24558270063215765,-0.22004613795047692,-0.5005188099052217,0.08404251259527683,-0.4320335676659678,-0.5696785677504013,-0.5184239620197055,-0.4205478289661461,ADI
2007-06-29 14:23:01,-0.13210838968016844,-0.14874492324107333,-0.029466710964115364,0.0930591042197389,-0.010696271542694098,-0.3734822978236414,-0.02914773248359209,-0.3926508123965736,-0.04228298642714785,-0.5781311008755187,-0.5558981648849719,-0.23446544595373675,-0.08249311240400953,-0.12403544089496847,-0.09051558118527553,-0.15454041312305636,-0.3121080862896569,-0.2368260783933075,-0.2459527937318071,-0.2729109657265341,-0.09344101203038503,-0.3464757121798527,-0.28953736521427725,-0.1664778463347544,-0.1402249788274375,-0.42585750045705417,-0.3127706461947333,-0.24048109443518406,-0.03262982029133539,0.25365731964255644,-0.0420079279587814,-0.14381910109649348,-0.2216025593599712,-0.2280350434947367,-0.243990789970748,-0.5030139484806843,0.05065357965295872,-0.3053465411091533,-0.5696785677504013,-0.4559080087252642,-0.1823824561552314,VZ
2012-07-17 02:00:27,-0.15455743252371246,-0.17370738474706826,-0.03687217925332578,-0.4714737688616719,-0.07932980069127589,-0.4523625668579494,-0.06408512362208796,-0.4821666200193819,0.17692161979903048,-0.6707498881129678,-0.9267670011552608,-0.7962593074256739,-0.10609351679166744,-0.05908790266284185,0.08030254580248589,-0.3034356834042094,-0.28689191397396835,-0.31746094027147964,-0.2733965405050433,-0.24279398762257134,-0.1053410916729092,-0.05720337980709107,-0.031018785322097495,-0.1270219843535715,0.05268336829211177,-0.3748288601277249,-0.1928936327959204,-0.2486316844424565,-0.028169114029268725,0.370717322246532,-0.07682440520435428,-0.03203952966351853,-0.36640130245323504,-0.2283226227012377,-0.19818265661981824,-0.4988553841882466,0.1662306552225204,-0.4905688274611956,-0.6111555872738308,-0.5392626131178526,-0.4405010776686648,IPG
2007-05-27 15:34:14,-0.13036235301455945,-0.14466545482375126,-0.029158149785398255,0.10918861487920764,-0.00013726705829691398,-0.37691187473817656,-0.03033205082726992,-0.3893354121142474,-0.032244746619876315,-0.5781311008755187,-0.5558981648849719,-0.23446544595373675,-0.08249311240400953,-0.12403544089496847,-0.09051558118527553,-0.15454041312305636,-0.3121080862896569,-0.2368260783933075,-0.2459527937318071,-0.2729109657265341,-0.09344101203038503,-0.3464757121798527,-0.28953736521427725,-0.1664778463347544,-0.1402249788274375,-0.42585750045705417,-0.3127706461947333,-0.24048109443518406,-0.03262982029133539,0.1804948180150715,-0.09856569885551987,-0.195064306282525,-0.22347371106447825,-0.2280350434947367,-0.1974945276014787,-0.5030139484806843,0.08917927150947927,-0.5072931874026892,-0.4867245287035421,-0.5809399153141469,-0.4184251429339632,ROST
